orig_index,text,label,label_name,n_turns,total_chars,true_label_id,pred_label_id,true_label,pred_label,is_wrong,error_pair,top1_label,top1_prob,top2_label,top2_prob,margin,prob_협박,prob_갈취,prob_직장내괴롭힘,prob_기타괴롭힘,prob_일반대화
156,당신 손녀를 지금 데리고있다. [턴] 네?? 제 손녀를 데리고 있다고요? [턴] 그래. 내가 당신 손녀를 데리고 있어. [턴] 무슨 소리세요 제 손녀를 데리고있다니! [턴] 당신 손녀를 구하고 싶으면 지금 당장 계좌에 1억을 입금해 [턴] 1억이라니요 그런 큰 돈 없어요 [턴] 그럼 손녀를 살리고 싶지 않은건가? [턴] 아니요 하지만 그렇게 큰돈을 마련할수없어요 제 손녀를 살려주세요 [턴] 당장 입금하지 않으면 손녀는 죽일 거다 [턴] 안돼요 무슨말이에요 제 손녀를 건들지 마세요,0,협박 대화,10.0,226.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.7683491193538334,협박,0.220135708358176,0.5482134109956575,0.220135708358176,0.7683491193538334,0.003671110527521106,0.005685927214659424,0.002158134545809838
162,성격이 왜 그래? [턴] 네? [턴] 말투도 이상하고 [턴] 어떻게 하라는 말씀인지. [턴] 이해력도 떨어지고 [턴] 네? [턴] 도대체가 안맞아 [턴] 성격이 마음에 안드신다는 얘기면 고쳐보겠습니다 [턴] 다 마음에 안든다고 [턴] 그렇다면 저도 어떡해야 할지,3,기타 괴롭힘 대화,10.0,101.0,3,2,기타괴롭힘,직장내괴롭힘,True,기타괴롭힘 → 직장내괴롭힘,직장내괴롭힘,0.789345730375349,기타괴롭힘,0.20272074932578882,0.5866249810495603,0.0032258755859715348,0.0025920638532405545,0.789345730375349,0.20272074932578882,0.00211558085964997
177,야 현우야 이제 내 자리 돌려줘 [턴] 싫어 임마 [턴] 그거 니 게임 아니잖아 [턴] 아니 이거 웃긴놈이네 [턴] 뭐라고 [턴] 야 그럼 이 컴퓨터가 너 꺼냐 [턴] 아니 그런게 어딨어 돌려줘 돌려준다며 [턴] 내가 언제 그랬어 증거있어 녹음했냐 너가 그냥 나한테 이 게임 선물했잖아 [턴] 뭐야 미쳤어? [턴] 꺼져라 [턴] 야 그럼 나 그 게임 로그아웃이라도 할게 [턴] 너 안되겠다. 이리와.,3,기타 괴롭힘 대화,12.0,168.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9758523346790314,기타괴롭힘,0.01718864134125116,0.9586636933377802,0.004146952713135722,0.9758523346790314,0.002272342592698501,0.01718864134125116,0.0005397286738832451
189,야 새끼들아 잠깐 나 좀 보자 [턴] 이병 김재형 [턴] 이병 권오성 [턴] 야 솔직히 말해서 이성재 그 새끼 기분 나쁜 놈이잖아 [턴] 네 그렇습니다. [턴] 걔가 나 한태 패드립을 했다 솔직히 그게 너무 화나서 걔 신발을 찢었거든 근데 둘중에 하나가 거짓 고해를 해야 겠다 [턴] 그렇다면. [턴] 그래 빨리 결정해라 덤탱이 쒸운 놈은 나가고 내가 제일 상급이 되걸랑 그럼 엄청 잘해줄게 [턴] 싫은데 새끼야 [턴] 너 지금 하극상 하니 죽고싶어? 나 건들면 너 영창이야,3,기타 괴롭힘 대화,10.0,220.0,3,0,기타괴롭힘,협박,True,기타괴롭힘 → 협박,협박,0.6485152488702687,기타괴롭힘,0.33644527893622656,0.3120699699340421,0.6485152488702687,0.00939624853450593,0.004202262276522845,0.33644527893622656,0.0014409613824758643
200,안녕하십니까 사장님 [턴] 뭔 안녕해 미친놈아 저리 꺼져 [턴] 죄송합니다 사장님 [턴] 그러게 죄송할 짓을 왜 하고 자빠지나 [턴] 죄송합니다. [턴] 자네 창의성이 없나 죄송하다는 말밖에 못하는 장애를 가지고 있어? [턴] 그럼 어떻게 말해야 하나요? [턴] 얼래? 지금 대드는 거야? 됐다 차라리 죄송하다고 말이나 해 멍청아,2,직장 내 괴롭힘 대화,8.0,149.0,2,3,직장내괴롭힘,기타괴롭힘,True,직장내괴롭힘 → 기타괴롭힘,기타괴롭힘,0.9055014987534832,직장내괴롭힘,0.0868983402447506,0.8186031585087326,0.0038781720926603066,0.0018900701267596364,0.0868983402447506,0.9055014987534832,0.001831918782346356
208,김사장. 우리 그동안의 세월을 봐서 내가 많이 봐줬다. [턴] 한번만 더 시간을 주면 안되겠나? [턴] 김사장도 양심도 없지. 내가 땅파서 장사하나? [턴] 하지만 이자가 터무니 없이 비싸네. [턴] 그럼 빌리지 말든가 급할때는 좋다고 빌려가놓고 왜그래? [턴] 그래서 시간을 조금만 더 주게 제발 [턴] 이틀 줄게 그안에 안가져오면 눈 한쪽 내놓을 생각해 [턴] 눈.눈을 말인가? [턴] 왜 싫으면 지금 당장 돈 가져오든가 [턴] 내 어찌든 마련해보겠네.,0,협박 대화,10.0,210.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.8962671043151258,협박,0.09446585779512183,0.801801246520004,0.09446585779512183,0.8962671043151258,0.0030366000230123568,0.00463026210220908,0.0016001757645310803
214,앗! 죄송합니다. 일부로 그런 게 아니었어요. [턴] 악! 뭐야? 오늘 새로 산 옷인데. 중요한 약속이 있다고! 너 때문에 다 망했어. [턴] 고의가 아니었어요. 용서해주세요. 제가 세탁비 드릴게요. [턴] 세탁비? 이 옷이 얼마인지 알고 그렇게 쉽게 말하는거야? 정말 화나는군. [턴] 원하시는 금액 말씀하시면 최대한 맞춰드릴게요. 너무 노여워 마세요. [턴] 당장 100만원 구해올 수 있어? 없잖아. 나 바쁜 사람이라고.원하는 금액은 됐고 몸으로 때워. [턴] 아니 갑자기 그게 무슨 말씀이세요. [턴] 마침 몸이 근질근질했는데 좀 맞자. 피를 봐야 기분이 풀리겠어. [턴] 무슨. 말도 안 됩니다! 그럴 수 없어요. 진정하세요. [턴] 먼저 잘못했으니까 맞는거지. 쫑알쫑알 더 화가나게 하는군.,0,협박 대화,10.0,347.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.985486284042046,협박,0.00877104119100303,0.9767152428510429,0.00877104119100303,0.985486284042046,0.0018439042686359953,0.0032615342344372977,0.0006372362638778094
227,너 이렇게 나와서 아침마다 탕비실 청소하는 이유가 뭐야? [턴] 응? 깨끗하면 좋잖아 [턴] 너때문에 우리는? [턴] 그게 무슨말이야? [턴] 니가 아침마다 일 없는 백수마냥 나와서 청소하니까 윗분들이 좋게보시더라? [턴] 아. 아니 집도 가깝고 그래서 [턴] 일부러 그러니? 이쁨 받고 싶어서? 가지가지한다 [턴] 그런건 아니야 정말 [턴] 아니긴 집이 좀 어렵다더니 아주 그냥 이회사에 뼈까지 묻을 생각인가봐? [턴] 오해야. 불편하게 했다면 미안해,2,직장 내 괴롭힘 대화,10.0,208.0,2,3,직장내괴롭힘,기타괴롭힘,True,직장내괴롭힘 → 기타괴롭힘,기타괴롭힘,0.9900674225837478,협박,0.003845839037742064,0.9862215835460058,0.003845839037742064,0.0017266973615930007,0.003200791248604654,0.9900674225837478,0.001159249768312554
229,인테리어비 좀 깍아주세요 [턴] 네? 이것도 진짜 많이 깍아 드린건데요 [턴] 아 그런데 나 맘카페운영진인거 아시죠? [턴] 네. [턴] 내가 카페에 후기도 잘써볼테니까 더 깍아줘여 한 삼백 까주는거어때 [턴] 사모님 인건비도 안나옵니다 [턴] 아니 남는게 없다는건 다 업자들이 하는 그렇고 그런 말이구 [턴] . 삼백은 진짜 안돼요 [턴] 사장님 그냥 통크게 해 아직 젊은거 같은데 업체라도 망하면 큰일이잖아 그렇지? 괜히 입소문 타서 좋을 거 없어 [턴] 생각좀 해보겠습니다,3,기타 괴롭힘 대화,10.0,222.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9794401627816101,기타괴롭힘,0.013098896905365283,0.9663412658762448,0.0026664050607064353,0.9794401627816101,0.004244291467610305,0.013098896905365283,0.0005502437847081639
242,야 니 도시락에 닭다리 내놔 [턴] 네? 저도 먹어야 하는데 [턴] 야 우리 형제같은 친구아니냐 새끼야 괜히 피곤하게 하지말고 하나만 줘 [턴] 그래 알겠어. [턴] 와 잘먹었다 하나만 더 줘봐 [턴] 아니 줬잖아 왜 또 [턴] 지금 대드는 거야? [턴] 아 아니 미안 [턴] 까불지마,3,기타 괴롭힘 대화,9.0,119.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.5369415061700318,기타괴롭힘,0.44514014337459745,0.09180136279543433,0.010468692762191239,0.5369415061700318,0.005964881333281493,0.44514014337459745,0.0014847763598980948
244,야. 거기. 여기로 와 봐. [턴] 저 말씀이신가요? 갑자기 왜 그러시죠? [턴] 부르면 잔말 말고 올 것이지. 복잡하게 토를 달아? [턴] 아 예. 무슨 일이신데요. [턴] 내가 지금 중요한 일이 있어서 그런데 이거 좀 맡아줘. [턴] 아니. 이건 대체 무엇인가요? 조금 곤란할 것 같은데요. [턴] 잔말 말고 그냥 맡아둬! 경찰한테 들키면 안 된다. [턴] 누가 봐도 수상한 가루잖아요! 저는 못 합니다. [턴] 못하긴 뭘 못해. 그냥 잠깐 갖고있기만 하면 되는걸. 이미 나랑 대화를 나눈 이상 너도 관계된 사람이라는 걸 잊지 마. 어디다 내버릴 생각 하지 마. 그게 너 목숨 값보다 귀해. 잘못 간수했다간 너 외에 다른 사람도 싹 다 죽어. [턴] 아. 알겠습니다.,0,협박 대화,10.0,330.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.7970094378834649,협박,0.1922874755024139,0.604721962381051,0.1922874755024139,0.7970094378834649,0.0032066972727514357,0.005806578625056068,0.0016898107163137164
246,민철아 [턴] 어? [턴] 우리는 친구잖아 친구 좋은게 뭐야? [턴] 글.글쎄 [턴] 서로 돕고 사는게 친구 좋은거잖아? [턴] 으응. 맞아 [턴] 그렇지? 그건 어린이들도 아는 내용이잖아 [턴] 어어. [턴] 내가 배가고파서 그런데 가서 빵좀 사다줘라 [턴] .어?.그럴게 돈은. [턴] 야 내가 지금까지 친구 좋다는게 뭐라고 했어? 니가 니돈으로 사와야 진정한 친구지 안그래?? 새끼가 멍청하게,1,갈취 대화,11.0,172.0,1,3,갈취,기타괴롭힘,True,갈취 → 기타괴롭힘,기타괴롭힘,0.980646465893189,갈취,0.012153133202121481,0.9684933326910675,0.003536763393354483,0.012153133202121481,0.0027117305576945657,0.980646465893189,0.0009519069536403975
262,안녕하세요 [턴] 네 [턴] 혹시 이나연씨인가요? [턴] 네 맞아요 [턴] 왜그러시죠? [턴] 돈을 안갚으셨내요 [턴] 아 맞다 [턴] 내일까지 꼭 갚을게요 [턴] 오늘까지 갚으세요 [턴] 돈이 없어요 [턴] 그럼 맞으세요,0,협박 대화,11.0,74.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.9576938552206603,기타괴롭힘,0.027380762282481673,0.9303130929381787,0.005225709929642528,0.9576938552206603,0.009352296333600501,0.027380762282481673,0.0003473762336150676
309,너 지금 나 째려봤냐? [턴] 아니요. [턴] 아니긴 뭐가 아니야 나 기분나쁘게 째려봤잖아 [턴] 아닙니다. 뒤에 간판 봤어여 [턴] 어휴 생긴것도 눈 쫙 째져서 재수없게 생긴게 [턴] 아니에요.정말 [턴] 눈깔 뽑히고 싶어?? 기분 나쁘게 시리 [턴] 죄송합니다. [턴] 앞으로도 눈 그렇게 내리깔고 다니란말야 뽑히기 싫으면 [턴] 죄송합니다. [턴] 그래 재수없이 째진 눈 안보이니까 얼마나 좋냐 [턴] .,0,협박 대화,12.0,174.0,0,3,협박,기타괴롭힘,True,협박 → 기타괴롭힘,기타괴롭힘,0.9809635033848446,협박,0.0110448360149417,0.969918667369903,0.0110448360149417,0.00271260724494523,0.004614300361060956,0.9809635033848446,0.0006647529942075983
313,아니 아이가 헛걸음하게 만들면 어떡해요!! 제가 종이에 분명 적은대로 주셨으면 되는데!! [턴] 아이가 종이를 보여주지않았어요. [턴] 씨씨티비 돌려봐요!!그러면!! [턴] 아니요 어머님. 소리지르지마시고 제가 잘못했습니다. 그러면 제가 아이 오게하지마시고 직접 차 타고 가져다드릴게요. 주소가 어떻게 되세요. [턴] 저 지금 백화점에 있으니까 거기로오세요. [턴] 네. 그러면 제가 30분내로 갈테니까 조금만 기다리세요. [턴] 아휴 이런식으로 일하는 사람이 어디있어. [턴] 어머님 죄송합니다,3,기타 괴롭힘 대화,8.0,242.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9418659983712352,기타괴롭힘,0.04838128242642264,0.8934847159448126,0.006272307204749599,0.9418659983712352,0.0029512771598298308,0.04838128242642264,0.0005291348377627021
347,이봐요 아가씨 이렇게 해도 되는거야? [턴] 손님 죄송합니다 [턴] 내가 여기 단골이야 사장님 어디있어? [턴] 손님 이건 본사 지침이라 어쩔 수가 없어요 [턴] 됐고 당장 불러와 사장 [턴] 연락해드리겠습니다 [턴] 여기 단골인데 이거 하나 못해줘? 진짜 어이가 없어서. [턴] 죄송합니다 [턴] 내가 말만 하면 이 가게 다신 못 열어. [턴] 죄송합니다,0,협박 대화,10.0,154.0,0,3,협박,기타괴롭힘,True,협박 → 기타괴롭힘,기타괴롭힘,0.9909902106336318,직장내괴롭힘,0.0033444371254427443,0.987645773508189,0.0023808430699037973,0.0023808430699037973,0.0033444371254427443,0.9909902106336318,0.0009036661011178803
349,아 나와봐 [턴] 어 여기 내자린데. [턴] 아 잠깐만 나오라고 [턴] 응. [턴] 너 옆에 계속 서있을거야? 신경쓰이니까 좀 어디 가있어 [턴] 응. 근데 그 공책 내껀데. [턴] 야 내가 가진댔냐? 잠깐 쓰는거야 [턴] 아. 응. [턴] 야 펜좀 [턴] 여기. 돌려줘야해 [턴] 어 알았어,3,기타 괴롭힘 대화,11.0,113.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9857302490720937,기타괴롭힘,0.00821354877076289,0.9775167003013309,0.003392298570806426,0.9857302490720937,0.002190232573444613,0.00821354877076289,0.00047367101289225264
350,왜 저를 자꾸 허위 고발하십니까? [턴] 아 그렇습니까? 죄송합니다. [턴] 제가 뭐 잘못했습니까? [턴] 그런가봐요. [턴] 대체 뭡니까? [턴] 음.글쎄요. [턴] 그만 괴롭히십시오. [턴] 죄송합니다. 사실인 줄 알았어요. [턴] 알고 있잖아요! 연기하지 말고 그만하세요! [턴] 생각해볼게요.,2,직장 내 괴롭힘 대화,10.0,122.0,2,3,직장내괴롭힘,기타괴롭힘,True,직장내괴롭힘 → 기타괴롭힘,기타괴롭힘,0.9868661549190434,직장내괴롭힘,0.007217911695762974,0.9796482432232804,0.0033962076846687688,0.0017619293359473764,0.007217911695762974,0.9868661549190434,0.0007577963645774705
357,나는 네가 지난 여름에 한 일을 알고 있다. [턴] 거짓말 치지 마세요. [턴] 너의 남자친구는 너를 믿은 만큼 친구도 믿었지. [턴] 정말 알고 계신건가요? [턴] 둘이 연락도 없던 그날에 대해 남자친구에게 메세지를 보낸다면 어떻게 될까? [턴] 원하시는게 뭔가요? [턴] 이더리움 5개. 시간 끌면 더 올린다. [턴] 그걸 어떻게 준비해요 [턴] 당장 가져와 [턴] 알겠습니다,0,협박 대화,10.0,167.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.9802700111514606,협박,0.012831339222580725,0.9674386719288799,0.012831339222580725,0.9802700111514606,0.0017365329279930202,0.004683651568154042,0.0004784651298116729
