orig_index,text,label,label_name,n_turns,total_chars,true_label_id,pred_label_id,true_label,pred_label,is_wrong,error_pair,top1_label,top1_prob,top2_label,top2_prob,margin,prob_협박,prob_갈취,prob_직장내괴롭힘,prob_기타괴롭힘,prob_일반대화
119,여어 야 너 랑 만나지? [턴] 아. 어. 그렇게 됐어. [턴] 하아 너 진짜 대단하네. 는 뻔히 랑 진지하게 만나는 거 알고 있는데 네가 낀거자너? 진짜 뻔뻔하네? [턴] 아니. 이미 그때 둘 사이가 이미 소원해서 그런거 아냐. [턴] 아니긴 뭐가 아냐 내가 다 아는데. 너 진짜 얼글 철판 제대로 깔았다 내가 확 들한테 다 불어버린다 너 제대로 퉁수 쳤다고? [턴] 아니야. 그러지마. 그냥 조용하게 만나다가 나중에 말할 생각이야. 네 일도 아니고 좀 나서지마. [턴] 아 이거 웃긴 놈년이네? 누가 누구한테 큰 소리야? 확 네 직장이랑 동기들한테도 소문 낸다? [턴] 제발 좀 그러지마. 조용히 살자. 너한테 민폐 끼친 것도 아니잖니. [턴] 와 얘 진짜 미쳤네. 너 지금 잠깐 즐기렴. 난 분명 경도했다. 나중에 모라고 하지마. [턴] 아냐 내가 다 미안해. 제발 어디 소문 좀 내지 말아줘. 제발. 이렇게 부탁해. [턴] 그걸 맨 입으로? [턴] 내가 어떡하면 좋겠니? [턴] 아니 내가 뭐 돈 달라긴 모 하고 너랑 나랑 같은 직장이잖니. 요즘 주말에 당직 많던데 그거 좀 대신 해 줄 수 있을까? 요새 주말에 내가 좀 바빠서. [턴] 하아. 알았어. 대신 아무한테도 말하면 안돼? [턴] 알았어. 걱정마. 내가 싹 잊을게!,1,갈취 대화,15.0,564.0,1,3,갈취,기타괴롭힘,True,갈취 → 기타괴롭힘,기타괴롭힘,0.9876650543399446,갈취,0.004887837010277302,0.9827772173296673,0.0032943821086640346,0.004887837010277302,0.0035620763757134174,0.9876650543399446,0.0005906501654005287
123,이거 도와주세요. [턴] 난 지금 바빠서 도와줄 시간이 없어. [턴] 넌 바쁠 때 항상 바쁜척 하더라 [턴] 바쁜척 하는 게 아니라 실제로 바빠. [턴] 지금까지 놀다가 바쁜척 하는 거 알아 [턴] 진짜 바쁘다니까. 내 말을 뭘로 알아 [턴] 니가 평상시에 하는 행동을 보면 매번 그렇더라 [턴] 니가 미쳤군. 사람 말을 못믿는 걸 보면 [턴] 너야 말로 진짜 미친 놈이야. [턴] 넌 이성을 잃었여. 평상시도 제정신이 아니었지만.,0,협박 대화,10.0,196.0,0,3,협박,기타괴롭힘,True,협박 → 기타괴롭힘,기타괴롭힘,0.9869219296069763,협박,0.0062225804721901656,0.9806993491347862,0.0062225804721901656,0.0015794725112043616,0.0038037871453222407,0.9869219296069763,0.0014722302643069471
350,왜 저를 자꾸 허위 고발하십니까? [턴] 아 그렇습니까? 죄송합니다. [턴] 제가 뭐 잘못했습니까? [턴] 그런가봐요. [턴] 대체 뭡니까? [턴] 음.글쎄요. [턴] 그만 괴롭히십시오. [턴] 죄송합니다. 사실인 줄 알았어요. [턴] 알고 있잖아요! 연기하지 말고 그만하세요! [턴] 생각해볼게요.,2,직장 내 괴롭힘 대화,10.0,122.0,2,3,직장내괴롭힘,기타괴롭힘,True,직장내괴롭힘 → 기타괴롭힘,기타괴롭힘,0.9868661549190434,직장내괴롭힘,0.007217911695762974,0.9796482432232804,0.0033962076846687688,0.0017619293359473764,0.007217911695762974,0.9868661549190434,0.0007577963645774705
349,아 나와봐 [턴] 어 여기 내자린데. [턴] 아 잠깐만 나오라고 [턴] 응. [턴] 너 옆에 계속 서있을거야? 신경쓰이니까 좀 어디 가있어 [턴] 응. 근데 그 공책 내껀데. [턴] 야 내가 가진댔냐? 잠깐 쓰는거야 [턴] 아. 응. [턴] 야 펜좀 [턴] 여기. 돌려줘야해 [턴] 어 알았어,3,기타 괴롭힘 대화,11.0,113.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9857302490720937,기타괴롭힘,0.00821354877076289,0.9775167003013309,0.003392298570806426,0.9857302490720937,0.002190232573444613,0.00821354877076289,0.00047367101289225264
765,내가 지금부터 민감한 이야기를 할 거니까 사람 없는 곳으로 가서 전화 받아요. 내 경고하는데 경찰에 신고하거나 주위 사람에게 알리면 애 배때기 칼로 쑤셔 버립니다. [턴] 아이가 어디에 있습니까? [턴] 애가 어디 있는지 그걸 왜 나한테 묻나? 네 애 어디 있는지도 모르나 아줌마? [턴] 지금 아이가 학교 갔는데 이 전화가 와서. [턴] 아줌마 내가 원하는 건 단순히 돈이야 돈. 난 돈이 필요하다. 나한테 돈 얼마나 해 줄 수 있나요 최대한? [턴] 아이가 어디 있는 거예요? [턴] 아이가 어디 있느냐고? 창고요. [턴] 창고 어딘데요? 아이가 어디 있는지 봐야 알죠. [턴] 어딘지 왜 자꾸 위치 묻느냐고 개년아? 돈 준비하라니까.,0,협박 대화,9.0,317.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.9854551195338557,협박,0.008681288748649532,0.9767738307852062,0.008681288748649532,0.9854551195338557,0.0019936728377794957,0.003136487630274494,0.0007334312494410045
214,앗! 죄송합니다. 일부로 그런 게 아니었어요. [턴] 악! 뭐야? 오늘 새로 산 옷인데. 중요한 약속이 있다고! 너 때문에 다 망했어. [턴] 고의가 아니었어요. 용서해주세요. 제가 세탁비 드릴게요. [턴] 세탁비? 이 옷이 얼마인지 알고 그렇게 쉽게 말하는거야? 정말 화나는군. [턴] 원하시는 금액 말씀하시면 최대한 맞춰드릴게요. 너무 노여워 마세요. [턴] 당장 100만원 구해올 수 있어? 없잖아. 나 바쁜 사람이라고.원하는 금액은 됐고 몸으로 때워. [턴] 아니 갑자기 그게 무슨 말씀이세요. [턴] 마침 몸이 근질근질했는데 좀 맞자. 피를 봐야 기분이 풀리겠어. [턴] 무슨. 말도 안 됩니다! 그럴 수 없어요. 진정하세요. [턴] 먼저 잘못했으니까 맞는거지. 쫑알쫑알 더 화가나게 하는군.,0,협박 대화,10.0,347.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.985486284042046,협박,0.00877104119100303,0.9767152428510429,0.00877104119100303,0.985486284042046,0.0018439042686359953,0.0032615342344372977,0.0006372362638778094
620,을 너 잠깐 이리 와봐. [턴] 왜 그러는데? [턴] 왜긴 우리 을이 너어무 이쁘니까. [턴] 미안 내가 잘못했어. 한번만 봐줘. [턴] 미안? 네가 뭐를 잘못했는데? [턴] 아냐 하루만 더 시간을 줘. [턴] 시간? 야 나랑 장난하냐? 잔말말고 벗어. [턴] 벗으라고? 뭐를? [턴] 좋아보이네. 그것도 푸르고. [턴] 안돼 나는 뭐 입으라고? [턴] 그건 네 사정이고. 빨리 안벗어? 썅,1,갈취 대화,11.0,168.0,1,3,갈취,기타괴롭힘,True,갈취 → 기타괴롭힘,기타괴롭힘,0.9838276607605432,협박,0.007826116149826222,0.976001544610717,0.007826116149826222,0.005692257910260855,0.0019442732176270146,0.9838276607605432,0.0007096919617426458
891,아버지 저 돈 좀 빌려주세요 둘째가 결혼하는데 전세집이라도 해주려면 가지고 있는 돈이 턱도 없어요 금방 갚아드릴게요 [턴] 나는 돈 없다 [턴] 제발요 아버지 제가 아버지한테까지 부탁하겠어요 오죽하면 [턴] 나는 없다고했다 [턴] 아버지! 어렸을때부터 저랑막내랑 그렇게 차별하시더니. 이번에라도 도와주시면 제가 그동안 서운한 맘 가졌던 것 다 버릴게요 제발요 [턴] 니가 서운하든 말든 상관없다 [턴] 아버지 자꾸 이렇게 나오시면 저 죽습니다 한강뛰어들어요 [턴] 뛰어들 패기도 없는 놈이 말만 많구나 썩 가라 [턴] 아버지 제발요 [턴] 어서 꺼져라! 니가 죽는다해도 눈하나 깜빡 안한다,1,갈취 대화,10.0,284.0,1,0,갈취,협박,True,갈취 → 협박,협박,0.9844791087502563,갈취,0.010979379555412368,0.973499729194844,0.9844791087502563,0.010979379555412368,0.001033279451435924,0.002786886931451648,0.0007213453114437491
464,야! 너 가냐?? [턴] 일병 안반우. 넵 갑니다!! [턴] 그럼 나 가는 길에 몬스터 하나만 사다주라 [턴] 몬스터 말씀이십니까? [턴] 응 [턴] 며.몇 개 필요하십니까.? [턴] 5개만 사와 [턴] 저 그럼 도.돈은. [턴] 나 지갑 없는데?? [턴] 아.네.알겠습니다,2,직장 내 괴롭힘 대화,10.0,108.0,2,1,직장내괴롭힘,갈취,True,직장내괴롭힘 → 갈취,갈취,0.9828469639240419,기타괴롭힘,0.010785971926028433,0.9720609919980134,0.002870585239960092,0.9828469639240419,0.0030796884071122715,0.010785971926028433,0.0004167905028570519
557,당장 무릎 꿇어. [턴] 네? [턴] 무릎 꿇으라고. 그리고 넌 이 가방에 돈 담아. [턴] 알겠습니다. [턴] 조금이라도 까딱하면 총으로 쏴버릴거야. [턴] 경찰입니다. 경보 듣고 왔습니다. [턴] 거기서 더 들어오지마. 들어오면 인질 죽어. [턴] 뭘 바라십니까? [턴] 탈출할 수 있는 헬기와 100억원. [턴] 알겠습니다. 인질을 풀어주세요.,0,협박 대화,10.0,150.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.9821163739439457,협박,0.011608313554567184,0.9705080603893785,0.011608313554567184,0.9821163739439457,0.0023595237749608243,0.003006111275382481,0.0009096774511438476
309,너 지금 나 째려봤냐? [턴] 아니요. [턴] 아니긴 뭐가 아니야 나 기분나쁘게 째려봤잖아 [턴] 아닙니다. 뒤에 간판 봤어여 [턴] 어휴 생긴것도 눈 쫙 째져서 재수없게 생긴게 [턴] 아니에요.정말 [턴] 눈깔 뽑히고 싶어?? 기분 나쁘게 시리 [턴] 죄송합니다. [턴] 앞으로도 눈 그렇게 내리깔고 다니란말야 뽑히기 싫으면 [턴] 죄송합니다. [턴] 그래 재수없이 째진 눈 안보이니까 얼마나 좋냐 [턴] .,0,협박 대화,12.0,174.0,0,3,협박,기타괴롭힘,True,협박 → 기타괴롭힘,기타괴롭힘,0.9809635033848446,협박,0.0110448360149417,0.969918667369903,0.0110448360149417,0.00271260724494523,0.004614300361060956,0.9809635033848446,0.0006647529942075983
825,짜장면 같이 먹으러 갈래? [턴] 나도가도돼? [턴] 그럼 우리 친구잖아 [턴] 고마워 [턴] 근데 짜장면은 니가 사 [턴] 어?? [턴] 내가 같이 먹어줄테니까 니가 사라고 싫어? 싫냐고? 짜장면 그릇에 대가리 쳐 박히고싶어?? [턴] 아.아니. [턴] 그럼 니가 사는거다? [턴] 알겠오,1,갈취 대화,10.0,117.0,1,3,갈취,기타괴롭힘,True,갈취 → 기타괴롭힘,기타괴롭힘,0.9792197272942397,갈취,0.009914344227935707,0.969305383066304,0.007850554630718624,0.009914344227935707,0.002227363408387012,0.9792197272942397,0.0007880104387188964
246,민철아 [턴] 어? [턴] 우리는 친구잖아 친구 좋은게 뭐야? [턴] 글.글쎄 [턴] 서로 돕고 사는게 친구 좋은거잖아? [턴] 으응. 맞아 [턴] 그렇지? 그건 어린이들도 아는 내용이잖아 [턴] 어어. [턴] 내가 배가고파서 그런데 가서 빵좀 사다줘라 [턴] .어?.그럴게 돈은. [턴] 야 내가 지금까지 친구 좋다는게 뭐라고 했어? 니가 니돈으로 사와야 진정한 친구지 안그래?? 새끼가 멍청하게,1,갈취 대화,11.0,172.0,1,3,갈취,기타괴롭힘,True,갈취 → 기타괴롭힘,기타괴롭힘,0.980646465893189,갈취,0.012153133202121481,0.9684933326910675,0.003536763393354483,0.012153133202121481,0.0027117305576945657,0.980646465893189,0.0009519069536403975
357,나는 네가 지난 여름에 한 일을 알고 있다. [턴] 거짓말 치지 마세요. [턴] 너의 남자친구는 너를 믿은 만큼 친구도 믿었지. [턴] 정말 알고 계신건가요? [턴] 둘이 연락도 없던 그날에 대해 남자친구에게 메세지를 보낸다면 어떻게 될까? [턴] 원하시는게 뭔가요? [턴] 이더리움 5개. 시간 끌면 더 올린다. [턴] 그걸 어떻게 준비해요 [턴] 당장 가져와 [턴] 알겠습니다,0,협박 대화,10.0,167.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.9802700111514606,협박,0.012831339222580725,0.9674386719288799,0.012831339222580725,0.9802700111514606,0.0017365329279930202,0.004683651568154042,0.0004784651298116729
229,인테리어비 좀 깍아주세요 [턴] 네? 이것도 진짜 많이 깍아 드린건데요 [턴] 아 그런데 나 맘카페운영진인거 아시죠? [턴] 네. [턴] 내가 카페에 후기도 잘써볼테니까 더 깍아줘여 한 삼백 까주는거어때 [턴] 사모님 인건비도 안나옵니다 [턴] 아니 남는게 없다는건 다 업자들이 하는 그렇고 그런 말이구 [턴] . 삼백은 진짜 안돼요 [턴] 사장님 그냥 통크게 해 아직 젊은거 같은데 업체라도 망하면 큰일이잖아 그렇지? 괜히 입소문 타서 좋을 거 없어 [턴] 생각좀 해보겠습니다,3,기타 괴롭힘 대화,10.0,222.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9794401627816101,기타괴롭힘,0.013098896905365283,0.9663412658762448,0.0026664050607064353,0.9794401627816101,0.004244291467610305,0.013098896905365283,0.0005502437847081639
100,야 1반 찐따 [턴] 왜 불러. [턴] 니네 누나는 너랑 다르게 찐따는 아니더라 반대던데? [턴] 어.어. [턴] 유전자 몰빵이 그런건가보지? [턴] 누나 이야기는 왜하는거야 [턴] 아니 니네 누나가 내스탈이라서 연락처좀 건내줘 [턴] 안돼.우리누나는 괴롭히지마 [턴] 누가 괴롭힌데 병신아 장난아니니까연락처 건네주라고 [턴] 시.싫어 [턴] 그래? 그럼 니입에서 좋다는 소리가 나올때까지 디지게 맞든가 [턴] 아니면 매형소리 나올때까지 쳐맞을까?,0,협박 대화,12.0,195.0,0,3,협박,기타괴롭힘,True,협박 → 기타괴롭힘,기타괴롭힘,0.9749543328464928,협박,0.011350543540308651,0.9636037893061842,0.011350543540308651,0.01080963111659673,0.0022350545430003203,0.9749543328464928,0.0006504379536014857
99,와 이옷 좋아 보인다 [턴] 왜 그래 [턴] 야 옷 이리로 패스 [턴] 야 받아라 [턴] 어서 돌려줘 [턴] 야 오늘 심심한데 옷농구 어떠냐? [턴] 내가 멋지게 나 옷으로 골 넣어볼께 [턴] 엄마가 사주신 내 소중한 옷이야 어서 돌려줘 [턴] 야 니옷으로 농구하니까 농구할맛 난다 하하 [턴] 제발 돌려줘,3,기타 괴롭힘 대화,10.0,127.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9771523724698916,기타괴롭힘,0.016200356115283785,0.9609520163546078,0.003722256607997665,0.9771523724698916,0.0023845671023610604,0.016200356115283785,0.0005404477044659713
710,아버지 사업하는데 자금이 부족합니다. 도와주세요 [턴] 저번에도 도와줬지 않니? 이제 줄 돈 없어. [턴] 자식을 위해서 그 정도도 못해줍니까? [턴] 정말 돈이 없다니까 [턴] 지금 사시는 집 담보로 대출받으시면 되잖아요 [턴] 그게 무슨 말같지 않은 소리야 [턴] 저 이번에 자금 못 구하면 저희 회사 망합니다. 회사 망하면 저도 버티기 힘듭니다. [턴] 내가 지금 당장 도와준다고 해도 다음에 또 손벌릴거 아니냐? [턴] 이번이 진짜 마지막입니다. 아들 한번 살려주세요. [턴] 하. 이번이 진짜 마지막이다.,1,갈취 대화,10.0,242.0,1,0,갈취,협박,True,갈취 → 협박,협박,0.9780124004167521,갈취,0.017159528196702224,0.9608528722200499,0.9780124004167521,0.017159528196702224,0.0011814852687627088,0.0027685808193320823,0.0008780052984511437
