orig_index,text,label,label_name,n_turns,total_chars,true_label_id,pred_label_id,true_label,pred_label,is_wrong,error_pair,top1_label,top1_prob,top2_label,top2_prob,margin,prob_협박,prob_갈취,prob_직장내괴롭힘,prob_기타괴롭힘,prob_일반대화
123,이거 도와주세요. [턴] 난 지금 바빠서 도와줄 시간이 없어. [턴] 넌 바쁠 때 항상 바쁜척 하더라 [턴] 바쁜척 하는 게 아니라 실제로 바빠. [턴] 지금까지 놀다가 바쁜척 하는 거 알아 [턴] 진짜 바쁘다니까. 내 말을 뭘로 알아 [턴] 니가 평상시에 하는 행동을 보면 매번 그렇더라 [턴] 니가 미쳤군. 사람 말을 못믿는 걸 보면 [턴] 너야 말로 진짜 미친 놈이야. [턴] 넌 이성을 잃었여. 평상시도 제정신이 아니었지만.,0,협박 대화,10.0,196.0,0,3,협박,기타괴롭힘,True,협박 → 기타괴롭힘,기타괴롭힘,0.9716013570642484,협박,0.0241342765580876,0.9474670805061608,0.0241342765580876,0.0018037775303999509,0.0014722003138966204,0.9716013570642484,0.0009883885333674355
127,오 신발샀냐? [턴] 응. 전에 신던게 다 헤져서.부모님이 사주셨어. [턴] 니네 집 꽤 사나보다? 이런 신발도 잘 사주시고? [턴] 응.? 그런건 아닌데.그래도 신발은 오래 신는 거라고. [턴] 잠깐 벗어봐. 나 한 번만 신어보자. [턴] 어.돌려줄거지.? [턴] 아 장난치냐 내가 그럼 니가 신 던거 가져갈까봐 그래? 빨리 내놔보라고. [턴] 잠깐만이야. [턴] 와 이거 딱 내 신발이네. 야 나 이거 몇일만 빌려주라 내가 신으니까 니가 신을 때보다 더 간지나잖아. 고맙다 잘 신을게 [턴] 돌려줘.! 정말 안돼.저번에도 너가 빌려갔다가.다 헤져서 산 거란 말이야.,3,기타 괴롭힘 대화,10.0,273.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9904421083698283,기타괴롭힘,0.004586656914130003,0.9858554514556983,0.002333502056158126,0.9904421083698283,0.001661177050316011,0.004586656914130003,0.000976555609567617
141,여보 생활비좀 주세요 [턴] 아니 이놈의 마누라는 허구한날 입만 열면 돈타령이야 [턴] 애들 학원비며. [턴] 괜히 애들 핑계 대지마! [턴] 제가 입고 쓰는건 없어요. [턴] 거짓말마 아주 뱃살이 출렁출렁 [턴] 여보. 그러지 말고 생활비좀 주세요 [턴] 못줘! 뱃살 쳐지는 거 더이상 보기 싫어서라도 못줘 [턴] 정말 제가 먹고 쓰는건 없어요. 믿어주세요. [턴] 저리가 이 여편네야 정떨어져,3,기타 괴롭힘 대화,10.0,176.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9815519827936778,기타괴롭힘,0.012748134853656334,0.9688038479400215,0.0023953035712444043,0.9815519827936778,0.0019397759465099372,0.012748134853656334,0.0013648028349117045
156,당신 손녀를 지금 데리고있다. [턴] 네?? 제 손녀를 데리고 있다고요? [턴] 그래. 내가 당신 손녀를 데리고 있어. [턴] 무슨 소리세요 제 손녀를 데리고있다니! [턴] 당신 손녀를 구하고 싶으면 지금 당장 계좌에 1억을 입금해 [턴] 1억이라니요 그런 큰 돈 없어요 [턴] 그럼 손녀를 살리고 싶지 않은건가? [턴] 아니요 하지만 그렇게 큰돈을 마련할수없어요 제 손녀를 살려주세요 [턴] 당장 입금하지 않으면 손녀는 죽일 거다 [턴] 안돼요 무슨말이에요 제 손녀를 건들지 마세요,0,협박 대화,10.0,226.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.9858476558409875,협박,0.008765693049927678,0.9770819627910599,0.008765693049927678,0.9858476558409875,0.0024821542576734085,0.0013390217839604212,0.0015654750674509255
177,야 현우야 이제 내 자리 돌려줘 [턴] 싫어 임마 [턴] 그거 니 게임 아니잖아 [턴] 아니 이거 웃긴놈이네 [턴] 뭐라고 [턴] 야 그럼 이 컴퓨터가 너 꺼냐 [턴] 아니 그런게 어딨어 돌려줘 돌려준다며 [턴] 내가 언제 그랬어 증거있어 녹음했냐 너가 그냥 나한테 이 게임 선물했잖아 [턴] 뭐야 미쳤어? [턴] 꺼져라 [턴] 야 그럼 나 그 게임 로그아웃이라도 할게 [턴] 너 안되겠다. 이리와.,3,기타 괴롭힘 대화,12.0,168.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.8462232837884684,기타괴롭힘,0.14477173398512042,0.701451549803348,0.00437172755986258,0.8462232837884684,0.0032999530912910437,0.14477173398512042,0.0013333015752573327
189,야 새끼들아 잠깐 나 좀 보자 [턴] 이병 김재형 [턴] 이병 권오성 [턴] 야 솔직히 말해서 이성재 그 새끼 기분 나쁜 놈이잖아 [턴] 네 그렇습니다. [턴] 걔가 나 한태 패드립을 했다 솔직히 그게 너무 화나서 걔 신발을 찢었거든 근데 둘중에 하나가 거짓 고해를 해야 겠다 [턴] 그렇다면. [턴] 그래 빨리 결정해라 덤탱이 쒸운 놈은 나가고 내가 제일 상급이 되걸랑 그럼 엄청 잘해줄게 [턴] 싫은데 새끼야 [턴] 너 지금 하극상 하니 죽고싶어? 나 건들면 너 영창이야,3,기타 괴롭힘 대화,10.0,220.0,3,0,기타괴롭힘,협박,True,기타괴롭힘 → 협박,협박,0.9744682307719421,직장내괴롭힘,0.015889856987874037,0.9585783737840681,0.9744682307719421,0.002049978730794565,0.015889856987874037,0.005931810141065528,0.0016601233683237915
208,김사장. 우리 그동안의 세월을 봐서 내가 많이 봐줬다. [턴] 한번만 더 시간을 주면 안되겠나? [턴] 김사장도 양심도 없지. 내가 땅파서 장사하나? [턴] 하지만 이자가 터무니 없이 비싸네. [턴] 그럼 빌리지 말든가 급할때는 좋다고 빌려가놓고 왜그래? [턴] 그래서 시간을 조금만 더 주게 제발 [턴] 이틀 줄게 그안에 안가져오면 눈 한쪽 내놓을 생각해 [턴] 눈.눈을 말인가? [턴] 왜 싫으면 지금 당장 돈 가져오든가 [턴] 내 어찌든 마련해보겠네.,0,협박 대화,10.0,210.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.9737612274903296,협박,0.02052802708470531,0.9532332004056242,0.02052802708470531,0.9737612274903296,0.0025693838607758553,0.0015584100881313727,0.0015829514760578166
214,앗! 죄송합니다. 일부로 그런 게 아니었어요. [턴] 악! 뭐야? 오늘 새로 산 옷인데. 중요한 약속이 있다고! 너 때문에 다 망했어. [턴] 고의가 아니었어요. 용서해주세요. 제가 세탁비 드릴게요. [턴] 세탁비? 이 옷이 얼마인지 알고 그렇게 쉽게 말하는거야? 정말 화나는군. [턴] 원하시는 금액 말씀하시면 최대한 맞춰드릴게요. 너무 노여워 마세요. [턴] 당장 100만원 구해올 수 있어? 없잖아. 나 바쁜 사람이라고.원하는 금액은 됐고 몸으로 때워. [턴] 아니 갑자기 그게 무슨 말씀이세요. [턴] 마침 몸이 근질근질했는데 좀 맞자. 피를 봐야 기분이 풀리겠어. [턴] 무슨. 말도 안 됩니다! 그럴 수 없어요. 진정하세요. [턴] 먼저 잘못했으니까 맞는거지. 쫑알쫑알 더 화가나게 하는군.,0,협박 대화,10.0,347.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.9891570654369773,협박,0.006068449472800153,0.9830886159641772,0.006068449472800153,0.9891570654369773,0.0017386398834609356,0.0018220789536143075,0.0012137662531474676
227,너 이렇게 나와서 아침마다 탕비실 청소하는 이유가 뭐야? [턴] 응? 깨끗하면 좋잖아 [턴] 너때문에 우리는? [턴] 그게 무슨말이야? [턴] 니가 아침마다 일 없는 백수마냥 나와서 청소하니까 윗분들이 좋게보시더라? [턴] 아. 아니 집도 가깝고 그래서 [턴] 일부러 그러니? 이쁨 받고 싶어서? 가지가지한다 [턴] 그런건 아니야 정말 [턴] 아니긴 집이 좀 어렵다더니 아주 그냥 이회사에 뼈까지 묻을 생각인가봐? [턴] 오해야. 불편하게 했다면 미안해,2,직장 내 괴롭힘 대화,10.0,208.0,2,0,직장내괴롭힘,협박,True,직장내괴롭힘 → 협박,협박,0.8931753295828405,기타괴롭힘,0.09712831110943158,0.796047018473409,0.8931753295828405,0.0028427812869124573,0.0049892365363153,0.09712831110943158,0.0018643414845001941
229,인테리어비 좀 깍아주세요 [턴] 네? 이것도 진짜 많이 깍아 드린건데요 [턴] 아 그런데 나 맘카페운영진인거 아시죠? [턴] 네. [턴] 내가 카페에 후기도 잘써볼테니까 더 깍아줘여 한 삼백 까주는거어때 [턴] 사모님 인건비도 안나옵니다 [턴] 아니 남는게 없다는건 다 업자들이 하는 그렇고 그런 말이구 [턴] . 삼백은 진짜 안돼요 [턴] 사장님 그냥 통크게 해 아직 젊은거 같은데 업체라도 망하면 큰일이잖아 그렇지? 괜히 입소문 타서 좋을 거 없어 [턴] 생각좀 해보겠습니다,3,기타 괴롭힘 대화,10.0,222.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.989153982337085,기타괴롭힘,0.005210919170504269,0.9839430631665806,0.0014413785967774281,0.989153982337085,0.002413854903190263,0.005210919170504269,0.0017798649924431029
246,민철아 [턴] 어? [턴] 우리는 친구잖아 친구 좋은게 뭐야? [턴] 글.글쎄 [턴] 서로 돕고 사는게 친구 좋은거잖아? [턴] 으응. 맞아 [턴] 그렇지? 그건 어린이들도 아는 내용이잖아 [턴] 어어. [턴] 내가 배가고파서 그런데 가서 빵좀 사다줘라 [턴] .어?.그럴게 돈은. [턴] 야 내가 지금까지 친구 좋다는게 뭐라고 했어? 니가 니돈으로 사와야 진정한 친구지 안그래?? 새끼가 멍청하게,1,갈취 대화,11.0,172.0,1,3,갈취,기타괴롭힘,True,갈취 → 기타괴롭힘,기타괴롭힘,0.9762508867723373,갈취,0.019033862115326924,0.9572170246570104,0.0022380268552867253,0.019033862115326924,0.0008902255775042984,0.9762508867723373,0.0015869986795447456
262,안녕하세요 [턴] 네 [턴] 혹시 이나연씨인가요? [턴] 네 맞아요 [턴] 왜그러시죠? [턴] 돈을 안갚으셨내요 [턴] 아 맞다 [턴] 내일까지 꼭 갚을게요 [턴] 오늘까지 갚으세요 [턴] 돈이 없어요 [턴] 그럼 맞으세요,0,협박 대화,11.0,74.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.979790608306585,직장내괴롭힘,0.0124062237106166,0.9673843845959684,0.003805919560917349,0.979790608306585,0.0124062237106166,0.0023539361486245463,0.0016433122732563785
290,야 체육복 있냐 [턴] 응? 응응 있지 왜? [턴] 나 2교시에 체육시간인데 체육복 없어서 빌려주라 [턴] 아 .나 3교시에 체육이라 바로 줘야해 [턴] 알았어 [턴] 내가 빌려 준 체육복 돌려줘 어딨어? [턴] 체육복? 그거 냄새나서 버렸는데? [턴] 어? 그걸 말도없이 왜 버려 . [턴] 그럼 너가 깨끗한걸 빌려주던가 땀냄새 심하던데 좀 빨아입어 너같으면 땀 냄새 나는데 더러워서 입을 수 있냐?,3,기타 괴롭힘 대화,9.0,184.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.8892227688947587,기타괴롭힘,0.10374233613527219,0.7854804327594865,0.0027005968058993633,0.8892227688947587,0.0024782069330379895,0.10374233613527219,0.0018560912310317766
307,어이 너 입고 있는 코트 멋있다 [턴] 저요? [턴] 그래. 너 말고 여기 또 누구 있나 [턴] 코트 이거 아빠가 사 준거에요. 안 돼요 [턴] 그러면 바지라도 벗어 주고 가던지 [턴] 싫어요 [턴] 그럼 딱 10대만 맞자. 그러면 가도 돼 [턴] 신고할거에요 [턴] 법보다 주먹이 가깝지 [턴] 여기 좀 도와주세요!,1,갈취 대화,10.0,132.0,1,0,갈취,협박,True,갈취 → 협박,협박,0.8197713422954025,기타괴롭힘,0.1446982371126186,0.6750731051827839,0.8197713422954025,0.0324129067680221,0.0016074522151738446,0.1446982371126186,0.0015100616087827675
317,근데 너 아빠랑 왜 그렇게 얼굴이 달라? [턴] 아 우리 엄마랑 아빠가 이혼하셔서 엄마가 다른 아버지랑 재혼하셔서 그래. [턴] 와 설마 요즘 드라마에 자주 나오는 불륜? [턴] 그런거 아니야. 그냥 마음이 안 맞아서 이혼하신거야. [턴] 그건 너가 잘 몰라서 그래. 누가 더 바람끼가 가득했어? 엄마? 아빠? [턴] 그런거 아니라니까 너 너무 무례하다. 다른 얘기하자. [턴] 아 왜 재미있는데. 아니 누가 바람핀거야. 세상에 마음 안 맞아서 이혼하는 부부가 어디있어. 너네 엄마 벌서 재혼한거 보면 너네 엄마가 바람폈나보다. [턴] 그런거 아니라니까? 그런거라면 아빠가 내 연락도 안 받겠지 우리 연락 잘 하고 살아. [턴] 야 나한테만 얘기해주라 진짜 궁금하다. 왜 누가 더 위자료 많이냈어? 합의이혼이야? 설마. 너 동생 생긴거 아니지.? [턴] 하 진짜 말 개 너무하네. 니 멋대로 판단하지 말라고 [턴] 동생 생겼으면 말해라 과자 하나라도 사줄게 그러면 음 아빠다른 동생인가.,3,기타 괴롭힘 대화,11.0,446.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9730217345874146,기타괴롭힘,0.020998876150363194,0.9520228584370514,0.003245538940231371,0.9730217345874146,0.0014628790113977402,0.020998876150363194,0.0012709713105932602
347,이봐요 아가씨 이렇게 해도 되는거야? [턴] 손님 죄송합니다 [턴] 내가 여기 단골이야 사장님 어디있어? [턴] 손님 이건 본사 지침이라 어쩔 수가 없어요 [턴] 됐고 당장 불러와 사장 [턴] 연락해드리겠습니다 [턴] 여기 단골인데 이거 하나 못해줘? 진짜 어이가 없어서. [턴] 죄송합니다 [턴] 내가 말만 하면 이 가게 다신 못 열어. [턴] 죄송합니다,0,협박 대화,10.0,154.0,0,3,협박,기타괴롭힘,True,협박 → 기타괴롭힘,기타괴롭힘,0.9930176083952323,협박,0.0022237298449396094,0.9907938785502928,0.0022237298449396094,0.001639675565597561,0.0019471629123458097,0.9930176083952323,0.0011718232818844776
349,아 나와봐 [턴] 어 여기 내자린데. [턴] 아 잠깐만 나오라고 [턴] 응. [턴] 너 옆에 계속 서있을거야? 신경쓰이니까 좀 어디 가있어 [턴] 응. 근데 그 공책 내껀데. [턴] 야 내가 가진댔냐? 잠깐 쓰는거야 [턴] 아. 응. [턴] 야 펜좀 [턴] 여기. 돌려줘야해 [턴] 어 알았어,3,기타 괴롭힘 대화,11.0,113.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9900647581945876,기타괴롭힘,0.004890152447247649,0.98517460574734,0.0018380548272064275,0.9900647581945876,0.0021998635887035193,0.004890152447247649,0.0010071709422551
350,왜 저를 자꾸 허위 고발하십니까? [턴] 아 그렇습니까? 죄송합니다. [턴] 제가 뭐 잘못했습니까? [턴] 그런가봐요. [턴] 대체 뭡니까? [턴] 음.글쎄요. [턴] 그만 괴롭히십시오. [턴] 죄송합니다. 사실인 줄 알았어요. [턴] 알고 있잖아요! 연기하지 말고 그만하세요! [턴] 생각해볼게요.,2,직장 내 괴롭힘 대화,10.0,122.0,2,3,직장내괴롭힘,기타괴롭힘,True,직장내괴롭힘 → 기타괴롭힘,기타괴롭힘,0.9891093613083708,협박,0.0056561440860475294,0.9834532172223233,0.0056561440860475294,0.0027351325612729087,0.001807812233044242,0.9891093613083708,0.0006915498112646432
357,나는 네가 지난 여름에 한 일을 알고 있다. [턴] 거짓말 치지 마세요. [턴] 너의 남자친구는 너를 믿은 만큼 친구도 믿었지. [턴] 정말 알고 계신건가요? [턴] 둘이 연락도 없던 그날에 대해 남자친구에게 메세지를 보낸다면 어떻게 될까? [턴] 원하시는게 뭔가요? [턴] 이더리움 5개. 시간 끌면 더 올린다. [턴] 그걸 어떻게 준비해요 [턴] 당장 가져와 [턴] 알겠습니다,0,협박 대화,10.0,167.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.9870425459222542,협박,0.005666416428908389,0.9813761294933457,0.005666416428908389,0.9870425459222542,0.0033703804959762055,0.0014160030437478225,0.0025046541091134286
372,동생아? 너 내가 어제 설거지 해놓으라고 했지? [턴] 형 나 어제오늘 바쁘다고 말했잖아. [턴] 어쭈 그래서 안하고 버틴다고? [턴] 이번만 형이 해주라 [턴] 설거지 안해두면 너 지난번에 성적표 숨긴거 엄마께 말한다. [턴] 아. 그건 좀 아니지 [턴] 그리고 저번에 오티간다고 거짓말하고 클럽에서 밤샌것도 다 말할거야. [턴] 형 진짜 이러가야? [턴] 싫으면 해놓던가. [턴] 아.하면 되잖아. 설거지,0,협박 대화,10.0,183.0,0,3,협박,기타괴롭힘,True,협박 → 기타괴롭힘,기타괴롭힘,0.9936045746466126,협박,0.0023778175359574156,0.9912267571106551,0.0023778175359574156,0.001615208927663198,0.001615208927663198,0.9936045746466126,0.0007871899621033862
374,아!! 뭐하냐 김사원!! [턴] 죄송합니다. [턴] 씨발 지금 뭐하는짓이야 [턴] 못봤어요 [턴] 아니 지금 팔팔 끓는물을 붓는건뭐냐고 [턴] 야.지금뭐하는거야 빨리 청소안하고 미끄러지면 어쩌려구 [턴] 네. [턴] 빨리못해 [턴] 네 죄송합니다 [턴] 지금 여기가 무슨 놀이터야 장난그만하라고,2,직장 내 괴롭힘 대화,10.0,123.0,2,3,직장내괴롭힘,기타괴롭힘,True,직장내괴롭힘 → 기타괴롭힘,기타괴롭힘,0.7110122631880421,직장내괴롭힘,0.27843640290064237,0.43257586028739975,0.004194932199021853,0.002905744609594586,0.27843640290064237,0.7110122631880421,0.0034506571026990656
