orig_index,text,label,label_name,n_turns,total_chars,true_label_id,pred_label_id,true_label,pred_label,is_wrong,error_pair,top1_label,top1_prob,top2_label,top2_prob,margin,prob_협박,prob_갈취,prob_직장내괴롭힘,prob_기타괴롭힘,prob_일반대화
714,야 내가 오늘까지 돈 갖고 오랬지? [턴] 미안해.엄마가 카드를 정지시켜서 어쩔수가 없었어 [턴] 장난하냐? [턴] 진짜야믿어줘 [턴] 그건 내 알바 아니고. 돈이나 갖고 오라고 [턴] 조금만 시간을 줘 일주일내로 어떻게든 구해볼게 [턴] 야 너 내가 만만하냐? [턴] 미.미안해! 내일.! 내일까지 꼭 가져올게 [턴] 아 진짜.이새끼 확 죽여버릴까? [턴] 미안해 [턴] 야 너 하나 불구만들거나 죽이는 건 일도 아니야.잘좀 하자.? 어? [턴] 응 미안해,1,갈취 대화,12.0,201.0,1,0,갈취,협박,True,갈취 → 협박,협박,0.7874754318543404,갈취,0.20224041694030612,0.5852350149140343,0.7874754318543404,0.20224041694030612,0.0030232492770944585,0.005183055112999348,0.002077846815259578
162,성격이 왜 그래? [턴] 네? [턴] 말투도 이상하고 [턴] 어떻게 하라는 말씀인지. [턴] 이해력도 떨어지고 [턴] 네? [턴] 도대체가 안맞아 [턴] 성격이 마음에 안드신다는 얘기면 고쳐보겠습니다 [턴] 다 마음에 안든다고 [턴] 그렇다면 저도 어떡해야 할지,3,기타 괴롭힘 대화,10.0,101.0,3,2,기타괴롭힘,직장내괴롭힘,True,기타괴롭힘 → 직장내괴롭힘,직장내괴롭힘,0.789345730375349,기타괴롭힘,0.20272074932578882,0.5866249810495603,0.0032258755859715348,0.0025920638532405545,0.789345730375349,0.20272074932578882,0.00211558085964997
365,너 우리누나 좋아하지? [턴] 어? 어떻게 알았어? [턴] 니가 우리누나 지나갈때마다 음흉한 눈 치켜뜨길래 모를수가 없었지 [턴] 늘 모든 사람한테 친절하길래 [턴] 응 우리누나가 못생기고 못난 것들한테도 친절하거든 그게 너라고 딱히 의미 있는건 아니고 [턴] 아. 그래. [턴] 그래서 그런데 니가 우리누나 좋아하는게 불쾌해서 니마음 정리좀해주라 [턴] 사람 마음이 그렇게 칼로 무자르듯 쉽게 정리되는거 아니잖아 [턴] 그거야 내 알바아니고 정리얼른해 너 같은 새끼가 우리누나 좋아한다는게 너무 소름끼친다 얼른 정리 안하면 알지? 내성격 모르는 사람 없잖아 우리학년에 나도 어떻게 할지 모르니까 뒤지게 맞기 싫으면 빠른 시일내로 정리해 [턴] 아. 알겠어,0,협박 대화,10.0,322.0,0,3,협박,기타괴롭힘,True,협박 → 기타괴롭힘,기타괴롭힘,0.7949242160880717,협박,0.19178439233195163,0.6031398237561201,0.19178439233195163,0.007915887250799397,0.0038881531818076615,0.7949242160880717,0.001487351147369577
244,야. 거기. 여기로 와 봐. [턴] 저 말씀이신가요? 갑자기 왜 그러시죠? [턴] 부르면 잔말 말고 올 것이지. 복잡하게 토를 달아? [턴] 아 예. 무슨 일이신데요. [턴] 내가 지금 중요한 일이 있어서 그런데 이거 좀 맡아줘. [턴] 아니. 이건 대체 무엇인가요? 조금 곤란할 것 같은데요. [턴] 잔말 말고 그냥 맡아둬! 경찰한테 들키면 안 된다. [턴] 누가 봐도 수상한 가루잖아요! 저는 못 합니다. [턴] 못하긴 뭘 못해. 그냥 잠깐 갖고있기만 하면 되는걸. 이미 나랑 대화를 나눈 이상 너도 관계된 사람이라는 걸 잊지 마. 어디다 내버릴 생각 하지 마. 그게 너 목숨 값보다 귀해. 잘못 간수했다간 너 외에 다른 사람도 싹 다 죽어. [턴] 아. 알겠습니다.,0,협박 대화,10.0,330.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.7970094378834649,협박,0.1922874755024139,0.604721962381051,0.1922874755024139,0.7970094378834649,0.0032066972727514357,0.005806578625056068,0.0016898107163137164
679,사장님 장사하기 싫소? [턴] 왜이러는가자네. [턴] 자릿세 내라고 말햇어안햇어? [턴] 아니 요즘세상에 자릿세가 어딨는가 나는 정당하게 월세내는데. [턴] 여기 우리구역인거몰라? [턴] 하.제발그만좀. [턴] 여기서 장사하려면 돈을 내야지 [턴] 자꾸그러면 신고하겠소 [턴] 해봐 그럼 눈알을 뽑아줄테니 [턴] 내게대체왜이러는거요.,1,갈취 대화,10.0,141.0,1,0,갈취,협박,True,갈취 → 협박,협박,0.8184803235753579,갈취,0.17156279598051016,0.6469175275948478,0.8184803235753579,0.17156279598051016,0.0020932112224949923,0.006652211507539622,0.0012114577140974593
530,너 나랑 헤어지면 이거 니 주변 사람들한테 다 돌린다 [턴] 이게 뭐야? [턴] 이게 뭐긴 우리 사랑의 증거지 [턴] 이런걸 언제 찍은거야? [턴] 그게 중요해? [턴] 동의 없이 찍으면 범죄야 [턴] 왜 그래 우리 좋았던 시간을 남긴건데 [턴] 이러지말자 우리 깨끗하게 정리하자 [턴] 나는 깨끗하게 정리가 안되는데 헤어지는 순간 나 이거 너네 부모님 동생 직장 사람들한테 다 뿌릴거야 좋은 구경 시켜주겠네? [턴] 제발 그러지마.,3,기타 괴롭힘 대화,10.0,197.0,3,0,기타괴롭힘,협박,True,기타괴롭힘 → 협박,협박,0.818767926183483,갈취,0.1538419353200656,0.6649259908634174,0.818767926183483,0.1538419353200656,0.0018770017337493877,0.024730686029031113,0.0007824507336708316
583,야 너 [턴] 저요.? [턴] 그래 일로와바 [턴] 네. [턴] 왜 선배보고 인사 안하지? [턴] 죄송합니다. [턴] 내가 약해보이는구나 한번 혼좀 나볼까? [턴] 니요. 죄송합니다 [턴] 죄송하면 다야? 재수가 없으려니까 내가 171 로 애새끼들 넉다운 시킨 사람이야 너도 두개골 깨지고 싶냐? [턴] 죄송합니다 선배님,0,협박 대화,10.0,134.0,0,3,협박,기타괴롭힘,True,협박 → 기타괴롭힘,기타괴롭힘,0.804909576281961,협박,0.1345138870977365,0.6703956891842245,0.1345138870977365,0.007412960917541767,0.05165754134428651,0.804909576281961,0.0015060343584741111
477,자네 옆집 할망구랑 만나는가? [턴] 아니 어찌 알았는가? [턴] 어제 봤다네 [턴] 아그래? [턴] 자네 그래도 되는지 모르겠네 이 동네바닥 소문 좁은데 이장인데 자네가 홀로 귀촌한 할망구 건들였다고소문이라도 나면 참 자네 얼굴 망신살뻗치네 [턴] 아니 어디가서 말이라도 하려는가? [턴] 못할 것도 없지 [턴] 그러지말게나. [턴] 그러면 자네 저번에 산 트럭터 좀 내가 가져다 써도 되겠는가? [턴] 그 트렉터로 먹고 사는데 어쩌 그러는가 하루 벌어 하루 사네 [턴] 그래서 싫다고 ? 자네 딸이 읍에서 선생님하는데 아버지가 그런다면 챙피하지 않겄어? [턴] 알았네.,1,갈취 대화,12.0,265.0,1,3,갈취,기타괴롭힘,True,갈취 → 기타괴롭힘,기타괴롭힘,0.8211091540455666,갈취,0.1210972029381835,0.7000119511073831,0.052287106088329885,0.1210972029381835,0.004769390663157422,0.8211091540455666,0.0007371462647626315
615,너 엄마 없다며? [턴] 뭐? [턴] 그래서 이렇게 더럽냐? [턴] 너 말 다했냐? [턴] 화났대요 [턴] 죽는다. [턴] 죽여봐라 너 엄마 없는거 다 알릴거다 [턴] 너가 뭔데 그런 말을 떠벌리고 다녀 [턴] 내맘이다 [턴] 말 조심해라 진짜,3,기타 괴롭힘 대화,10.0,91.0,3,0,기타괴롭힘,협박,True,기타괴롭힘 → 협박,협박,0.8472605503909316,기타괴롭힘,0.1427019604887127,0.7045585899022189,0.8472605503909316,0.0050379953901886565,0.003600492936600069,0.1427019604887127,0.0013990007935668158
621,너이거 이렇게 하라했어안했어 [턴] 네? 저번에 선배님이 설명해주신대로 했는데요 [턴] 장난해? 내가언제 이렇게하라했어 너 머리는 장식이니? [턴] 제가 착각했나봐요 죄송합니다 [턴] 죄송하면 다야? 정말 답답해 죽겠다죽겠어 [턴] 죄송합니다 [턴] 죄송할 짓을 하지말아야지 너오늘 이거 다하기전까지 집못가 [턴] 죄송해요 [턴] 좌송하다는말밖에 못하지 너는? [턴] 앞으로 실수안하겠습니다,2,직장 내 괴롭힘 대화,10.0,173.0,2,0,직장내괴롭힘,협박,True,직장내괴롭힘 → 협박,협박,0.8297103660439187,기타괴롭힘,0.08882797936574881,0.7408823866781699,0.8297103660439187,0.009074349374561284,0.07054373931937648,0.08882797936574881,0.0018435658963947795
870,우와 너 폰 기종이 뭐야? 그거 새로 나온거 아니야? [턴] 아 나 아이폰3이야 맞아 이거 한 10일 전 나온건데 사전예약해서 바꿨어. [턴] 헐 진짜 부럽다 야야 넌 폰 기종 뭐야 새로 보는건데? [턴] 아 난 샤오미30이야 잘 못들어 봤을걸? [턴] 잠만 포털사이트에 검색해볼게. 엥? 이거 보급폰이야? 공짜로 나오는데? [턴] 부모님께서 이걸로 바꾸면 좋겠다고 하셔서 이 폰으로 했어 [턴] 뭐야 폰 사줄 여건도 안되셔.? 폰 하나에 얼마한다고 애 폰을 공짜폰으로 할 생각을 하셨지. [턴] 나도 동의 한거니까 상관 없잖아. 폰이 다 거기서 거기지 뭐 [턴] 야 그건 좋은 폰을 안 써봤으니까 그러지 차원이 달라 차원이 하긴 뭐 너가 알겠냐 살 돈도 없어서 공짜폰 쓰는데. [턴] 야 왜그래 부모님이 가난하시면 뭐 자식도 가난한 사람들에 걸맞는 폰 써야 하는 게 당연한 이치지 [턴] 아 그런가? 놀려서 미안 너 본분에 맞게 사는건데 어떡하냐 이런 폰 한 번도 못 써보고. 쓰고 싶으면 말해 한 10분 정도는 빌려줄 수 있어 그냥 빌려서 구경하는걸로 만족해라. 부모님 등골 휘지않게 괜히 또 집가서 폰 바꿔달라 그러지 말고,3,기타 괴롭힘 대화,11.0,525.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.8673033222723566,기타괴롭힘,0.11922515548031357,0.7480781667920431,0.008241140695621828,0.8673033222723566,0.004079660475952148,0.11922515548031357,0.001150721075755659
811,자네도 알다시피 이번에 교육건이 좀 커서 맡으려는 기관이 많네? [턴] 네. 알고 있습니다 [턴] 늘 자네가 해왔다고한건 이유가 안돼 알지? [턴] 네.노력하겠습니다 [턴] 뭐 그런 노력도 좋지만 다른쪽으로도 생각해보게 [턴] 네?? [턴] 아니 윗분들한테 자네가 챙겨줬다고 하고 식사라도 대접하면 얼마나 좋아하시겠어? [턴] .그말씀은? [턴] 잘 생각해보고 내일까지 가지고오게나 [턴] 네.알겠습니다.,1,갈취 대화,10.0,181.0,1,2,갈취,직장내괴롭힘,True,갈취 → 직장내괴롭힘,직장내괴롭힘,0.8647843464185483,갈취,0.07615666996667071,0.7886276764518776,0.011862921142999309,0.07615666996667071,0.8647843464185483,0.04610122583131546,0.0010948366404661045
768,혹시 오늘 56교시에 자율 빠지고 수업 보충인가요? 저희반 애들이 그러길래. [턴] 네 모르셨어요? 어떻게 애들보다 학교 공지가 더 느릴 수 있어요. [턴] 저한테 공지가 안 와서 미쳐 확인 못 했네요. 이를 어쩌죠 교과서 안 가지고 온 애들이 많다고 하던데. 혹시 저희반 5교시 수학이던데 선생님. 오늘은 교과서 없이 수업 나가실 수 없을까요? [턴] 그건 안되겠는데요. 이제 곧 시험이라 다른반이랑 똑같이 안 맞춰주면 애들사이에서 불만 나와요. 그니까 왜 담임이 되어서 학교 공지 확인을 안 하고 다니십니까? [턴] 제가 확인 안 한게 아니고 공지 문자가 저한테만 안 온거 같아요. 누락된거 같아요. [턴] 국어쌤 쌤이 학교 공지 담당이죠? 어제 수업 보충한다고 공지 보낸거 누락된 분도 계세요? [턴] 없을걸요? 왜요 화학쌤이 그러셔요? 아니 제가 아무리 공지 누락 시켰다해도 알아서 확인 하셔야지. 그럼 뭐 애들은 따로 공지 받고 소식 아나요? [턴] 저한테 공지가 안 온걸 제가 무슨 수로 알아봅니까. 학사일정에 자율이라 되어있으니 저는 학급활동 하려고 했죠. [턴] 화학 쌤 반 애들 너무 불쌍하다. 시험기간 얼마 남았다고 에휴. 못난 담임 둬서 애들이 불쌍하네요. [턴] 그러게 말이에요. 학교에 관심도 없고 공지도 안 해주고 애들 무슨 대학 수업 듣는것도 아니고 다 자기들 알아서 해야 하는건가봐요. 선생님 분발 좀 해요. 공지 안 온다고 손 빼놓고 있지 말고요. [턴] 일부러 공지 저한테만 안 보내신거 아니죠.? 왠지 말씀하시는거 보니까 일부러 그러신거 같은데요. [턴] 저봐 저봐 또 남한테 핑계를 찾네. 일부러 그랬다면 어쩔건데요. 그리고 담임이 되어서 내일 변동사항 없는지 다른 쌤들을 통해서라도 물어봐야 하는거 아닌가요?,2,직장 내 괴롭힘 대화,12.0,810.0,2,3,직장내괴롭힘,기타괴롭힘,True,직장내괴롭힘 → 기타괴롭힘,기타괴롭힘,0.893001703665214,직장내괴롭힘,0.10019201438060646,0.7928096892846076,0.0025082580009562457,0.002955450192537293,0.10019201438060646,0.893001703665214,0.0013425737606860267
208,김사장. 우리 그동안의 세월을 봐서 내가 많이 봐줬다. [턴] 한번만 더 시간을 주면 안되겠나? [턴] 김사장도 양심도 없지. 내가 땅파서 장사하나? [턴] 하지만 이자가 터무니 없이 비싸네. [턴] 그럼 빌리지 말든가 급할때는 좋다고 빌려가놓고 왜그래? [턴] 그래서 시간을 조금만 더 주게 제발 [턴] 이틀 줄게 그안에 안가져오면 눈 한쪽 내놓을 생각해 [턴] 눈.눈을 말인가? [턴] 왜 싫으면 지금 당장 돈 가져오든가 [턴] 내 어찌든 마련해보겠네.,0,협박 대화,10.0,210.0,0,1,협박,갈취,True,협박 → 갈취,갈취,0.8962671043151258,협박,0.09446585779512183,0.801801246520004,0.09446585779512183,0.8962671043151258,0.0030366000230123568,0.00463026210220908,0.0016001757645310803
436,여보세요 아까 전화받은 상담원 바꿔 [턴] 왜그러시나요? [턴] 너랑 할말없어 어디서 말을짤러? [턴] 죄송합니다 고객님 어떤 상황인지 말씀해 주시면 [턴] 됐고 니네 팀장바꿔 [턴] 제가 도움을 드리겠습니다 [턴] 이게 어디 상담원주제에 니가 뭘 해줄건데? [턴] 무슨 상황이신지 말씀해 주시면 도움을 드리겠습니다 [턴] 웃기고있네 너네 상담원들 힘두 없으면서 당장 팀장 오라구 해 [턴] 죄송합니다 시간 양해 부탁드립니다,3,기타 괴롭힘 대화,10.0,192.0,3,2,기타괴롭힘,직장내괴롭힘,True,기타괴롭힘 → 직장내괴롭힘,직장내괴롭힘,0.9056879061005962,기타괴롭힘,0.08897738819215022,0.8167105179084461,0.0018904592182836944,0.0017759220843718546,0.9056879061005962,0.08897738819215022,0.001668324404597856
505,안녕하세요 상담원 안보미입니다. 무엇을 도와드릴까요? [턴] 제가 이번에 테블렛를 샀는데.너무 느려서 환불하려구요. [턴] 아 혹시 테블렛가 얼마나 느린지 알수 있을까요? [턴] 동영상 한번 로딩하는데 510초나 걸립니다. [턴] 그러시군요. 그런데 이미 한번 개봉한 제품은 반품이 어려우세요. [턴] 네!? 그러면 물건을 개봉하고 사용해봐야 문제가 있다는걸 알수있지. 어떻게 아나요? [턴] 이미 물건을 한번 개봉하셨기 때문에 제품금액의 80만 돌려받을수 있습니다. [턴] 아니!! 그런게 어디있습니까? 새재품이 너무 느려서 반품한다는데. 100환불해주세요. 환불 안해주시면 올려서 테러해버릴테니깐. [턴] 일단은 물건 먼저 보내주세요 [턴] 환불해주겠다고 먼저 약속하세요.그러면 보낼테니깐.,3,기타 괴롭힘 대화,10.0,343.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9028407889032798,기타괴롭힘,0.08529972447013508,0.8175410644331447,0.00711209050897918,0.9028407889032798,0.0041161621999104125,0.08529972447013508,0.0006312339176956092
200,안녕하십니까 사장님 [턴] 뭔 안녕해 미친놈아 저리 꺼져 [턴] 죄송합니다 사장님 [턴] 그러게 죄송할 짓을 왜 하고 자빠지나 [턴] 죄송합니다. [턴] 자네 창의성이 없나 죄송하다는 말밖에 못하는 장애를 가지고 있어? [턴] 그럼 어떻게 말해야 하나요? [턴] 얼래? 지금 대드는 거야? 됐다 차라리 죄송하다고 말이나 해 멍청아,2,직장 내 괴롭힘 대화,8.0,149.0,2,3,직장내괴롭힘,기타괴롭힘,True,직장내괴롭힘 → 기타괴롭힘,기타괴롭힘,0.9055014987534832,직장내괴롭힘,0.0868983402447506,0.8186031585087326,0.0038781720926603066,0.0018900701267596364,0.0868983402447506,0.9055014987534832,0.001831918782346356
938,저 제스타일이신데 번호점 [턴] 싫어요 [턴] 아 존나 튕기네 [턴] 싫다는데 왜 물어봐요 [턴] 존나 비싸게 구네 비싸게 굴지말고 전번좀 주라 [턴] 저 남자친구 있어서 전번줄수 없어요 [턴] 그럼 친구라도 지내게 전화번호좀 주세요 [턴] 싫어요 왜자꾸 전화번호 달라고 하세요 [턴] 전번줄때까지 휴대폰 안줄꺼예요 [턴] 전번줄테니까 휴대폰 주세요,3,기타 괴롭힘 대화,10.0,150.0,3,1,기타괴롭힘,갈취,True,기타괴롭힘 → 갈취,갈취,0.9090605019436113,기타괴롭힘,0.0800558207522739,0.8290046811913374,0.005890548697273191,0.9090605019436113,0.004177024499184983,0.0800558207522739,0.000816104107656543
